author,updated_at,like_count,text,video_id,public,Vermenschlichung,Leistung,Autonomie,Positiv,Neutral,Negativ,label
@solarv_v,2023-07-29T02:37:44Z,3,Yes i do,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""Yes i do"" does not provide enough context to determine the person's stance on robots/AI. It is a neutral statement without any clear indication of positive, negative, human characteristics, overestimation of performance, or overestimation of autonomy."
@ShadowDemon_4,2023-07-29T00:00:03Z,80,"For those that are confused, yes these are all real. They aren't doing this on their own though. They have a set of commands programmed into them to move this way. Though they have upgraded them a bit to visualize their environment and make basic determined decisions to go through a small obstacle coarse and lift objects to test their effectiveness. Slowly but surely robots are advancing.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Three 'neutral': The person is providing an explanation of how robots operate, indicating they are neither inherently positive nor negative about the advancements, just stating facts about their current capabilities and development.
- Label Four 'Human characteristics': The person is not really assigning human traits to robots; they are simply"
@vampire9545,2023-07-28T23:45:38Z,8,Why do I only think the dog is cgi?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment is focused on the appearance of a dog, questioning whether it is CGI (computer-generated imagery). It does not explicitly express any sentiment or opinion about robots or AI, nor does it attribute human characteristics or make assumptions about performance or autonomy."
@dimasuhaterin6680,2023-07-28T12:02:30Z,1,Yes,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@user-ms1bx4ob2x,2023-07-28T07:36:51Z,4,impressive ,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@anthonyplaysbass,2023-07-28T05:42:45Z,7,Is this real?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@Jonathan331,2023-07-28T03:21:16Z,2,😂,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@SMOOTHe_Tv,2023-07-27T23:10:19Z,6,i would just buy one to have him dance all he wants🤗,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses a desire to buy a robot, indicating a positive attitude towards robots/AI.

Label Four 'Human characteristics': The use of the word ""dance"" anthropomorphizes the robot, attributing it with a human-like ability to perform a dance."
@DisEnchantedPersons,2023-07-27T17:57:56Z,1,Those guys are geniuses'.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The use of the word ""geniuses"" attributes a high level of intelligence and creativity to the subjects, which are human characteristics."
@MyteeBumbleBee,2023-07-27T13:09:28Z,5,"OH MY GOD! DUDE! Those fools did the Running Man, the Twist, I was just waiting for the Nene! That was sick as hell!",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person is expressing excitement and approval of the performance, indicating a positive perception.
- Label Four 'Human characteristics': 4: The person is attributing the ability to perform human dances to robots/AI, which is a human characteristic."
@jao_vrg,2023-07-26T22:07:20Z,1,Fake ? Look at “robots” CG related to support (feet and legs position).,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person seems to be skeptical about the robots, pointing out a potential flaw or inaccuracy in their design or representation."
@jerrymusictv3952,2023-07-26T13:21:20Z,0,Is this real wtf 😂😭,fn3KWM1kuAw,True,0,0,0,0,0,0,"Three: The comment does not provide enough context to determine the person's stance on robots/AI, and it does not specifically mention robots/AI. The use of emojis indicates an emotional reaction but does not clearly relate to the criteria provided."
@HughGard-rc7cc,2023-07-26T09:57:13Z,3,You know..if one day I get a speeding ticket from a bot..and they do a little dance at the end..I'd join in !,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person seems to have a positive attitude towards the idea of interacting with a robot, even in the context of receiving a speeding ticket, as they express a willingness to join in a dance with the bot.
- Label Four 'Human characteristics': The person is attributing the"
@1LEgGOdt,2023-07-26T04:52:53Z,3,I wonder how well Atlas would do in different styles of martial arts?,fn3KWM1kuAw,True,0,0,0,0,0,0,Label Four 'Human characteristics': The person is anthropomorphizing the robot by wondering about its ability to perform in a human activity (martial arts).
@lucasl115,2023-07-26T04:33:17Z,4,"Ngl, dude got the moves",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment ""Ngl, dude got the moves"" attributes the ability to ""have moves,"" which is a human characteristic, to a robot or AI."
@hasanhaitham276,2023-07-25T20:28:56Z,6,If they ever make these things function with smart AI they better make them easily destructible lmao,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person expresses a concern about the potential dangers of smart AI, implying that they should be easily destructible, which suggests a negative view or fear of the power and autonomy of such systems.

Label Four 'Human characteristics': The use of ""lmao"" (laugh"
@TheGreaterGator,2023-07-25T17:14:41Z,12,00:49 murdered that mash potato. Gahdamn,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not pertain to robots/AI but seems to express a positive sentiment towards someone's ability to cook or prepare mashed potatoes. The term ""murdered"" in this context is likely slang for doing an excellent job. There is no mention or implication about robots"
@fredo3161,2023-07-25T12:22:34Z,5,I want to push those all of those abominations right out those big beautiful windows.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person expresses a desire to remove the robots/AI, which indicates a negative sentiment towards them."
@The3MindsofSTICK,2023-07-25T05:11:07Z,4,"Now That was Awesome, They have so much going on I had to watch it 4 times so I could concentrate on each one separately.",fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses enthusiasm and interest by stating the content was ""Awesome"" and indicating a willingness to engage with it multiple times."
@derekdanie4737,2023-07-25T00:20:31Z,9,"If they can dance, they can do my house work, where’s the pre-order list?!",fn3KWM1kuAw,True,0,0,0,0,0,0,Label Four 'Human characteristics': The person anthropomorphizes robots by suggesting they can perform human-like tasks such as dancing and housework.
@ideegeniali,2023-07-24T20:28:49Z,5,3 years ago this would be a fake CGI video. Nowadays it's real!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Five: Overestimation of performance - The comment suggests that the progress in robotics/AI has reached a point where what was once considered only possible in CGI is now real, implying a significant leap in capabilities that may overestimate current technological performance."
@meteoztufekci6226,2023-07-24T20:01:49Z,10,Robots after conquering the earth and destroying all humans be like:,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment suggests a scenario where robots have destroyed all humans, which implies a negative outcome of robot/AI development."
@philorlowski2681,2023-07-24T18:04:45Z,1,Mechanical Constitutional Rights violators -- just waiting to happen.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person seems to be concerned about robots/AI potentially violating constitutional rights, indicating a negative view of robots/AI."
@10V-yr9vp,2023-07-24T17:40:22Z,0,We also want to add human love.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Four: Assigns human traits to robots (the trait being ""love"")."
@err2006,2023-07-24T16:18:33Z,3,"beautiful, they missed the ""moon walk"" other than that is perfect 😄",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses satisfaction with a minor exception, indicating a generally positive view.
- Label Four 'Human characteristics': 4: The use of ""they"" could imply the attribution of a group or collective action, which is a human characteristic, but it's"
@Abdega,2023-07-24T11:01:58Z,3,I feel like I could see robots doing this in a Metal Gear cutscene,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment implies a scenario where robots are performing in a way that is characteristic of a video game cutscene, which is typically a human-like or dramatized action."
@milowannebo-sorensen1776,2023-07-23T22:34:05Z,1,Me reading the title thinking: robot says “do you love me?” And the guys at Boston dynamics just say “ HELL NO!!” And kicks robot,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Two 'negative': The comment suggests a negative interaction with the robot, implying rejection and possibly aggressive behavior towards it.
- Label Four 'Human characteristics': The comment anthropomorphizes the robot by suggesting it can ask about love and perceive the response."
@Kakapoworship,2023-07-23T16:10:58Z,0,グローサーフント造れるやん…怖😱,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person seems to express fear (怖) at the idea of robots being able to create something like a grocery store dog (グローサーフント), which suggests a negative sentiment towards robots/AI."
@hlessiavedon,2023-07-23T14:00:11Z,6,"I, for one, welcome our new robotic overlords with open arms.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': The person thinks positive about robots/AI.
- Label Four 'Human characteristics': Assigns human traits to robots.
- Label Six 'Overestimation of autonomy': Overestimates robot's autonomy.

1: The comment expresses a welcoming attitude towards robots, indicating a positive"
@thomasciciyan6708,2023-07-23T12:05:30Z,4,YES. i LOOOOOOOOOOOOOVE Boston Dynamics robots!! 😍🤪🥰😛,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses love and excitement for Boston Dynamics robots, indicating a positive view.
- Label Four 'Human characteristics': 4: The use of heart and excited face emojis anthropomorphizes the robots, suggesting the attribution of human-like affection."
@leptir7110,2023-07-23T10:45:43Z,3,❤❤❤❤❤❤❤❤😊,fn3KWM1kuAw,True,0,0,0,0,0,0,"Sure, please provide the comment you would like me to label."
@cmilla111,2023-07-23T09:17:25Z,4,I'm glad I have always been open minded to treating robots with respect. Who knows maybe they will spare me? :S,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses a positive attitude towards treating robots with respect.
- Label Four 'Human characteristics': 4: The person anthropomorphizes robots by suggesting they might spare humans, a decision-making trait.
- Label Six 'Overestimation of autonomy':"
@swnerd4080,2023-07-23T09:02:54Z,8,very funny and scary😲,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Four 'Human characteristics': The use of ""very funny and scary"" attributes human-like emotional reactions to robots/AI, which is anthropomorphizing them."
@n.b.8407,2023-07-23T08:09:52Z,4,I got goose bumps 😲,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four: Assigns human traits to robots.

The comment ""I got goose bumps 😲"" suggests an emotional reaction typically associated with humans, indicating that the person is attributing a human-like response to the context, likely related to robots/AI."
@stanleygabrel5279,2023-07-23T03:11:02Z,7,"Very, very impressive.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The comment ""Very, very impressive."" suggests a positive opinion about the subject, likely robots/AI in this context.
- Label Four 'Human characteristics': 4: The use of the word ""impressive"" could imply the attribution of human-like capabilities"
@JorgeManuelLealRuivo,2023-07-22T17:00:30Z,6,Perfect this technology and give it the intelligence to find  and disarm dangerous people without killing them *lol,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person is advocating for the improvement of technology in a beneficial way.
- Label Four 'Human characteristics': 4: The comment implies the technology should have the intelligence to make decisions.
- Label Five 'Overestimation of performance': 5: The"
@ginger_king_1234,2023-07-22T16:07:32Z,6,imagine getting smoked by 1 of these things and last thing you see is this Fook getting sturdy over ur dying body 😂😂😂,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label Four 'Human characteristics': The comment anthropomorphizes a robot by suggesting it would perform a dance (""getting sturdy"") over someone's body, which is a human trait."
@yvonnewilson2242,2023-07-22T05:09:37Z,5,I...I don't know how to feel about this....,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The person has not expressed a clear positive or negative stance, indicating uncertainty or neutrality about robots/AI."
@visionbiofila,2023-07-22T00:29:07Z,4,So cool <3,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The comment ""So cool <3"" expresses a positive sentiment, likely indicating that the person has a positive view of whatever the context is about, which could include robots/AI if that is the subject of the discussion."
@bewareofsasquatch,2023-07-21T20:24:10Z,10,Is this real or CGI? I don’t know if the camera is making it look fake or my mind can’t register that it’s actually happening,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not explicitly express a positive or negative sentiment towards robots/AI. It is focused on the ambiguity of the visual perception, questioning whether what they are seeing is real or computer-generated imagery. The commenter is unsure about the authenticity of the image due to the camera's"
@NeerajSingh-or9hd,2023-07-21T15:31:16Z,4,"At the initial it really seemed that its been communicating  and conveying emotions thats amazing man ,Just few years  left for human like intelligence to come.",fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses amazement and a positive outlook on the development of AI.
- Label Four 'Human characteristics': 4: The person attributes the ability to communicate and convey emotions, which are human traits, to robots/AI.
- Label Five '"
@Nordic_E.T.,2023-07-21T02:31:27Z,12,WTF IS THIS SHIT?!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The comment uses an aggressive tone which indicates a negative sentiment towards the subject, which could be robots/AI in this context."
@user-ph9ci2ro7g,2023-07-19T11:19:23Z,4,can you make atlas dance drill music?,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Four 'Human characteristics': The comment implies that Atlas (a robot) can perform a dance to drill music, which is a human-like activity."
@leftyfromtx3401,2023-07-18T20:39:37Z,9,I'm impressed!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One: The comment ""I'm impressed!"" suggests a positive sentiment, although without additional context it's not explicitly clear that it's about robots/AI. However, assuming it is in response to a robot's/AI's performance, it would indicate a positive view."
@andreynemo2017,2023-07-18T10:32:29Z,10,It is a masterpiece!!!❤👍,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The comment expresses enthusiasm and admiration, which indicates a positive sentiment. However, without context, it's unclear if this comment is about robots/AI or something else entirely. Assuming it is about robots/AI, the use of ""masterpiece"" suggests a high level of appreciation"
@daisykung9821,2023-07-18T10:18:48Z,13,No way my teacher showed the whole class this 💀😭,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment does not express any opinion about robots/AI, it seems to be about a personal experience with a teacher showing something to a class."
@user-tl5so4hc4y,2023-07-18T07:41:56Z,2,No,fn3KWM1kuAw,True,0,0,0,0,0,0,"To provide an accurate response, I need the comment you're referring to. Please provide the comment about robots/AI that you want me to label."
@Enstein9991,2023-07-18T04:07:45Z,5,When you vanished whole humanity.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Six 'Overestimation of autonomy': The comment suggests that robots/AI have the capability to cause the disappearance of humanity, which overestimates their autonomy and power."
@immanuelfabio3639,2023-07-18T03:15:47Z,4,Amazing and scary at same time,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses amazement, which can be a positive reaction to the capabilities or achievements of robots/AI.

Label Four 'Human characteristics': The use of the word ""scary"" suggests attributing human-like emotions or consequences to robots/AI, which is anthropom"
@alycatpublishing1164,2023-07-17T16:05:47Z,8,Whoever put this together ain't getting paid enough!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Four: Assigns human traits to robots. (The comment implies that the entity putting something together is not being compensated adequately, which is a human concern, suggesting human-like labor or effort.)"
@chiraagmewara8573,2023-07-17T07:49:52Z,3,My first future experience man I like so faar,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses liking their experience with what could be a robot/AI, indicating a positive sentiment."
@bhushankasture8509,2023-07-17T05:17:57Z,4,Man they got more rizz than my boiz,fn3KWM1kuAw,True,0,0,0,0,0,0,"Four: Assigns human traits to robots (the term ""rizz"" is typically used to describe a person's charm or attractiveness, which are human characteristics)."
@FirstnameLastname-tp4zw,2023-07-17T03:01:56Z,3,I'm going to go to college and start working in some hands!!! Comon ppl we can do this!!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Three: The comment does not explicitly mention robots/AI, so their opinion on the technology cannot be determined. The statement is focused on the person's own actions and a general call to action for people."
@margaretharks7304,2023-07-16T22:46:13Z,3,Cool video!,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Three 'neutral': The comment ""Cool video!"" does not provide enough context to determine the person's stance on robots/AI. It expresses a general positive sentiment towards the video itself, but does not specifically address robots/AI, their capabilities, or autonomy. Therefore, it is neutral in the"
@PattyBryant-mh4dd,2023-07-16T21:34:46Z,2,This So Greats 🤩😉 They were NSync  also😀 Just Fantastic!! 😉💛💯,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label One 'positive': The person expresses enthusiasm and seems to have a very positive opinion, although it's not clear if it's about robots/AI. However, since no specific context is provided, it's difficult to assign this label with certainty.

Label Two 'negative': There is no indication of"
@billlamb7923,2023-07-16T19:05:33Z,4,Love it! Now those are some happy bots.,fn3KWM1kuAw,True,0,0,0,0,0,0,"- Label One 'positive': 1: The person expresses a positive sentiment by saying ""Love it!"".
- Label Four 'Human characteristics': 4: The person attributes the emotion of happiness to bots, which is a human characteristic."
@LPM147,2023-07-16T17:28:26Z,3,I too remember these happy times before our enslavement.,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The person is expressing a negative sentiment by using the word ""enslavement,"" which implies a loss of freedom or control due to robots/AI."
@Bhairab_roy,2023-07-16T16:41:38Z,16,After killing all the humans:,fn3KWM1kuAw,True,0,0,0,0,0,0,"Label Two 'negative': The phrase ""After killing all the humans"" implies a negative outcome associated with robots/AI, suggesting a fear or concern that robots/AI could cause harm to humans."
